public_row_id,evidence_lane,source_file_public_id,suite_id,instance_id,tier_label,hardware_class,seed,status,claim_pin_status,capability_boundary_status,best_known_source_id,baseline_value_type,best_known_value,objective_value,quality_metric,gap_to_best_known,gap_fraction,gap_percent,timing_claim_allowed,timing_disclosure_status,source_row_sha256,public_row_sha256
biqmac_parity-0000058,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.6,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7cc41b0b527877cd8d1d24d8b7b0497c2e17e7c8888c48808446a96654436344,263e47a06c0c31155ae02c627eb326b56eb70e5a377ed6812d1624cd04408103
biqmac_parity-0000059,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.6,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,14b491a51c1e7ffecf2ffa9d83bb1381acb17509e4d127c3f069135b6408edd2,29d7ad930ce3937ae7386d5452522c07f5e5cc89048e09a42e17a3b60cdf1198
biqmac_parity-0000060,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.6,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,1434,1434.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,391f046744eb4eb5232d898ad66d50a6e2d492b63a47d5d728c2c8a8b44db885,5613b0793ae2ce6d7b241e0531241175986d2a1087b07b23f35e0f84e000ad79
biqmac_parity-0000061,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.7,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1431.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,b64d494e79da844ed8d43d3152cb3400a2f874c7937763686b41d4e2d8dcfddd,2a260e732422c1aafd1243d9d3e19e5f1ee005feb2fd81f2029cd93c806fa3cc
biqmac_parity-0000062,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.7,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1431.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7e75aa9f6bda6e89288480a7fa776559e513e9dd221a243a7dac5ac86ea327cf,58fd2c8c72b9691fbb075a430d26b153d1931c22f93428916b6abb6ba0b364f6
biqmac_parity-0000063,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.7,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,1431,1430.0,0.0006988120195667365,1.0,0.0006988120195667365,0.069881,false,timing_fields_redacted_not_claimed,ed46f5a0ff06bb8cbe1f9e956c480775ea85d7f91d4e631054073f2ebd5f040f,59ceb53b0614b56adaedf0f3d3f09cb3acd06617e697494b566942cea5d05184
biqmac_parity-0000064,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.8,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,9b0cb639669a87ce1c140809d51bbccd4de319b905c1699837b3d050a630d58d,18bb0a24d2c5aebdcd489bda0d4909a4f5e7f050a99f67e54f564d2a37ca6579
biqmac_parity-0000065,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.8,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,a5bb320701416ea6cdcb0a530b1d77cfe7746992de1d23ac29ab1a7f8a034302,d6f9970ac8a7998eac5018068e01eb1a9444e241b79b362cc4129798241a8435
biqmac_parity-0000066,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.8,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,1432,1432.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,17bd5b170b5c666c745ebd811aa81f70afd4d261ba76cbe3aead98b5446f30d0,a06832c9c55ad3fd1426175769f113b69227eed010eda9d42b09a612aa10b3e4
biqmac_parity-0000067,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.9,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1430.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,d450edbd8f7429221ca6ced961e180a40f5f3c0c3e9506b263c684308e996683,1b420ace873b17e52d07d5e134a56d30d92c4f7a8e6826923bb06f583a26f834
biqmac_parity-0000068,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.9,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1426.0,0.002797202797202797,4.0,0.002797202797202797,0.279720,false,timing_fields_redacted_not_claimed,2ac8410ce542e29156f79a3730418bab83c00c661bc6e3794d4ed37a18fcf252,ef8df303031ade5709b3eaa4f2042a4357bb8ddde424cc9d9d19a0e9c992a98b
biqmac_parity-0000069,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,g05_100.9,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,1430,1428.0,0.0013986013986013986,2.0,0.0013986013986013986,0.139860,false,timing_fields_redacted_not_claimed,eac298e572dcfdc3d1fb4d7b22dc2bd4e46b803969496b318b4f9a2b1d2cf68d,6f73f4ed0e1a5ba1ec220457c31bdb866d2e0705ec473016f861f7310f6e05a8
biqmac_parity-0000070,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.1,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,324,323.0,0.0030864197530864196,1.0,0.0030864197530864196,0.308642,false,timing_fields_redacted_not_claimed,a43bcc8dcc7050881f2daf3e288a9ec735f7401b5e40acd640f4a77e403abe85,085f32dd1365da22edaa392adbe6738017c0abd57148af120c6bc30af41dfc4b
biqmac_parity-0000071,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.1,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,324,324.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,728d5a73f8205e181123cf972d9433b42fbbe816eefc90454afaf54e8baef16f,21738a7621b95ee484123c5406c2dc7445c8d3ddbfa915aca6e6cef4bcffb2e8
biqmac_parity-0000072,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.1,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,324,324.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,d793e828b9e3d04aa5b7478162a00da9546903eb2ba04d169bc411e3eafd9201,46772db18dcf30cf3e2801b70e84b344e00b7e687041cc7b89d6e501766d78fd
biqmac_parity-0000073,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.2,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,80c95f55975e8d14f40ff315b791827404ece0bdffae02bcd4b312afdaa8b2be,cf700f4f86aab81ec2e2905c65658371c45bd3f6e270ad45efd31082a9a989eb
biqmac_parity-0000074,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.2,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,d04f227d12f591f0d1d5e0759a037bede74eb2b950f10e9337f9726d6fc27650,15a8c1e1b39d3bb1a72fcf26af02a1e2abdd114929e11c2e4121693dc7684344
biqmac_parity-0000075,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.2,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,389,389.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,2327afde764a91e506dad30f8c8ed9254319478e033331a8ee29d38ccfa83568,daaaaa90ecae6e118279b00be2f58a93416d62b822b607b68cbe7c8dd3f0024d
biqmac_parity-0000076,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.3,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,41210fb94732bc03974d34b3005a42a14ad65c597bffaec78ddf2c6b774aec63,1747df1f234c425df16a44e936fe47f0c99e4cf3a90df9e016aceffc749bf0ce
biqmac_parity-0000077,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.3,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,732a9873635a6ff1d4282d882784fa14faeae986b8d2dc7ebca5504a729e9c39,9370a380194b73fb36f143b0560a87d12e27907a0e49aff7d0c6d23d510f0ce6
biqmac_parity-0000078,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.3,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,400,400.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6201d938881c88bb554acf0ea167be38df56402b9423b246cefa79ca039e4480,a85bb7362967a3437c19e9717731506c04013469c254d40482a02693fdbafb09
biqmac_parity-0000079,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.4,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,915a7d771acf636f1f61a9d9697481341312cfc71504b0faecca5db75e24bd4e,9a786ae31d84ad095135f1bc0bddab21c0debe0479690f7f079025d7c9df4a5c
biqmac_parity-0000080,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.4,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,4c1f2433e16b2780102c79cde1abc9eb7bc95e2c875eb4a5ede5af75e72dc71e,dc8da7b2aa46c019f7bebd74825087db0e27e07fd5ce98a027b4d9c42a4fc896
biqmac_parity-0000081,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.4,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,363,363.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,7e32d7b3426a2433f88f85852333f57bab09d9220e2e8507d126b635485a76de,b895ec3035028df0f55ccdb10c3128445e93962299ed23c17718a1fe0c4abce7
biqmac_parity-0000082,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.6,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,e2bf7f16677f78b5582627deb92df4a1814b9616133be68fb91a6c1421dbb7f2,cb8cb3c0c5844b851b52e5a3dadaa0b21d765e5f3fc752819dd4e34ab08d9dad
biqmac_parity-0000083,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.6,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,b91afba2d5ddb2b017eecc6e3abbe9e6d702e68fe091c324a58db64bac608e45,2a4c55234ad0e3960e106cd03b948a109779dbbe51abc013b05ab6d195c643a9
biqmac_parity-0000084,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.6,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,367,367.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,cad9dd345dbf2a1cbaf2836b24d79929509f8a0b4dd97d3c5212e6971e896795,001315d21e3602a1f48d37b2d31e27173405cd4aad0501dc874df869a888beca
biqmac_parity-0000085,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.7,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,55acb2ca9bd99507e9c54c24a120ce05e3285a1d708143d526fb997e7ece3236,b6c0e0236175c6bf50422be6ef8c38a303f5339bf2612892244650c4e3657010
biqmac_parity-0000086,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.7,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,5d90f1f20908c488da6cd3b31bb34ebe1dc9099a45fdf75b1b4ebd48b17807da,38b31fd13c771530a99404bf4a0e25c1d76a0f8423d7807a0bc80207ceb7da4a
biqmac_parity-0000087,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.7,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,361,361.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,006ea08ab17af3739febbe4941d1eb09ed8b49a22bf81b0f42c9905f9a073717,8045d53e56296cc6749af71402c3a4218e23955538e961c305196c98f1c8a793
biqmac_parity-0000088,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.8,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,biqmac_library_official,proven_optimum,385,385.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,6a3a27dc85333c57c0747872e378a1d5edcbe8a623e044fa10644005c25c0025,a40761072aed031afc9b0cecf378bc7054bd3edc3e1862fbec073d62d67327dc
biqmac_parity-0000089,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.8,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,biqmac_library_official,proven_optimum,385,385.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,b4d077964dae15c666397fa410010fdcec7fc4b8c60471d55fccb51810d93e22,92bd21c41bfacc865a850cbdcb2fbb253c172f4709fbe42b33607604a50f7685
biqmac_parity-0000090,biqmac_parity,biqmac_breadth2_source_repaired_tier4,biqmac_comprehensive,pm1d_100.8,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,biqmac_library_official,proven_optimum,385,385.0,0.0,0.0,0.0,0.000000,false,timing_fields_redacted_not_claimed,d19ac5dbd0797e7f54ebfcb6b1a4a7ae501a7a6daa3977c293178f321a730c6b,d04df865dd0a609be8b0e9e626560168387da9bf074e8311c166d62dfcafac0f
