public_row_id,evidence_lane,source_file_public_id,suite_id,instance_id,tier_label,hardware_class,seed,status,claim_pin_status,capability_boundary_status,best_known_source_id,baseline_value_type,best_known_value,objective_value,quality_metric,gap_to_best_known,gap_fraction,gap_percent,timing_claim_allowed,timing_disclosure_status,source_row_sha256,public_row_sha256
gset_breadth-0000057,gset_breadth,gset_2k_residual_breadth_tier4,gset_full,G37,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,7689,7593.0,0.012485368708544674,96.0,0.012485368708544674,1.248537,false,timing_fields_redacted_not_claimed,6547a91b1fea1929c6f24ce39c04e3f1e4b75ccef788d6991b83c2890b71c527,1b1d224eb8776237671a7a2a3e75fd34395ebac8fc7bcf04b83a9cf71968f5b1
gset_breadth-0000058,gset_breadth,gset_2k_residual_breadth_tier4,gset_full,G38,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,7687,7591.0,0.012488617145830622,96.0,0.012488617145830622,1.248862,false,timing_fields_redacted_not_claimed,34e8053f1f39d071c6104849c2a68461d959ac713fc482c801c4a42235dffeab,a2506baf99f7e546ad2e34cb0ba3d3863ce1c88a20750b14faffda24250582f1
gset_breadth-0000059,gset_breadth,gset_2k_residual_breadth_tier4,gset_full,G38,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,7687,7565.0,0.01587095095615975,122.0,0.01587095095615975,1.587095,false,timing_fields_redacted_not_claimed,f66c76b792545decfcee176e7609ad56de69e11f56a9e6279fb4bff98692ec20,7fb88da2910f2dc9ab5edba4873bdc0a14a1c7fda4ebffe11539824b050b1787
gset_breadth-0000060,gset_breadth,gset_2k_residual_breadth_tier4,gset_full,G38,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,7687,7587.0,0.013008976193573565,100.0,0.013008976193573565,1.300898,false,timing_fields_redacted_not_claimed,eaa0e44b6d2937778d9775a0c10c5ec323edb051da3e153a255c1f18a3acd821,f9fdcb3bba67bc55e8fca54df80ed1fd5b43b560df3a46b4408fd6b082066d49
gset_breadth-0000061,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G27,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3209.0,0.039509129003292426,132.0,0.039509129003292426,3.950913,false,timing_fields_redacted_not_claimed,33dbe938920b6ccbccfae71d536a3f7cd91685e59831b3cf79e7326703b4e54a,3ad26b7029cfa91caf5ffe8ec533f661cd699c99233d3fac8c007f1d4b32dae6
gset_breadth-0000062,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G27,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3168.0,0.051780903920981745,173.0,0.051780903920981745,5.178090,false,timing_fields_redacted_not_claimed,f72dfa553cd9c2b59781af66517b26f04e9eca6cae173e6607fa129f2a795dcd,677517e13b40cdc70914b3728fc4d32c1643fd308a53d220900e6ac8aa0b5597
gset_breadth-0000063,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G27,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3195.0,0.04369949117030829,146.0,0.04369949117030829,4.369949,false,timing_fields_redacted_not_claimed,2ae17fef03ef5f25ab2e7dff1d4bd20f3ee5e39ce8cc322fd14a9fa31b7b0189,afb8519dae95257f13b3682b276ae18908a396ba0b33f7db4fe5087c1879027f
gset_breadth-0000064,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G28,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3166.0,0.04002425712553062,132.0,0.04002425712553062,4.002426,false,timing_fields_redacted_not_claimed,cf4fd2fe5fade6ea2f9f5f510c5a96626d6dde5693be18caf6160ad206af25c4,d3884d1525122b36c9004af9dbe717790efa561f867bfb299c66c31d9c231195
gset_breadth-0000065,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G28,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3158.0,0.04244996967859309,140.0,0.04244996967859309,4.244997,false,timing_fields_redacted_not_claimed,6c29d11cae19cce18e27286d43c7fc461d9bb4c70d350dcdeb1b224836e0abb7,4ea93e01998a6ce4614725fa9df7822db6c22288004bb7a24df4ecb2dd65f502
gset_breadth-0000066,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G28,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3118.0,0.0545785324439054,180.0,0.0545785324439054,5.457853,false,timing_fields_redacted_not_claimed,15340b7a3eaa251652e829a63467d0131f2ca14802dd4df9fd8e0138ec32c1ed,199b720310f2539e9f218efe0eae52a966fc220f30c0bd0b9f07238f68a84ebf
gset_breadth-0000067,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G29,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3248.0,0.0461086637298091,157.0,0.0461086637298091,4.610866,false,timing_fields_redacted_not_claimed,1e7bc45839f67a2c548d796f79f4287c54c6b60bf291228c079145c50afe9a61,d216e97bdb9a686ef6c645889714d3aa5349c97990365b9214d4f3a2d5a969f3
gset_breadth-0000068,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G29,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3207.0,0.05814977973568282,198.0,0.05814977973568282,5.814978,false,timing_fields_redacted_not_claimed,1aff30fd60bf72886abde04ca9af8edfa75aebed165635b132c10d50bc8f8356,b2d8ba1439bd565a7ee5b3c47d313e379cee15d284dc5ae0e95a5d2f6f8c540b
gset_breadth-0000069,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G29,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3208.0,0.057856093979442,197.0,0.057856093979442,5.785609,false,timing_fields_redacted_not_claimed,9c91a4ccd81b28199a39acdda04a34ff986662822d7ce3200740db097f0c4bc6,30ee0aba29b8bc78708b5387aeec7def050032efb5639acfeb8a21dffaed27ce
gset_breadth-0000070,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G30,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3242.0,0.049824150058616644,170.0,0.049824150058616644,4.982415,false,timing_fields_redacted_not_claimed,b642b115194ea3505ad0f63185db188f9abec220c8cae3bc2a5691c83d245a86,1616d3b1e95aea512e047acb9d84fb01ce20074a327042b6bc1c7c584fce4579
gset_breadth-0000071,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G30,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3241.0,0.05011723329425557,171.0,0.05011723329425557,5.011723,false,timing_fields_redacted_not_claimed,4678eed3e92eaac72a1a2babb34ce0bd7078c118e114b9da3f61a0151d329fe0,d841c5a8a1c42c37adf5b0bc26de8168ac5a8bbd51a6380786d5b5c2934e4dbd
gset_breadth-0000072,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G30,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3223.0,0.055392731535756155,189.0,0.055392731535756155,5.539273,false,timing_fields_redacted_not_claimed,2528b0500ff07eee586ab7e4c9d1af2483d512a79be1fcd29f5afe8245979419,fc64640c76346886039df627200f9b9d1b24d1db4c6eb3a39f884ec77d523af4
gset_breadth-0000073,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G31,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3147.0,0.04895738893925657,162.0,0.04895738893925657,4.895739,false,timing_fields_redacted_not_claimed,0f7973f98170f4c6a0d4f01b77faa0c57a7df4cac383fc8b8aa6250acb17e793,7feb1556af56316b13243a2d1e5d4820f8882663bb2de589184a82dab4ca2e88
gset_breadth-0000074,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G31,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3204.0,0.03173164097914778,105.0,0.03173164097914778,3.173164,false,timing_fields_redacted_not_claimed,2d7fbeb1f23e5d73a71973e8b2bd780dc8d93c8761fb1d38a349cd5baa4805b0,6528b71183153356f6f2b90bdc98eb1c87fc06624befa9c8fde08ea6b5393ff2
gset_breadth-0000075,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G31,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3135.0,0.05258386219401632,174.0,0.05258386219401632,5.258386,false,timing_fields_redacted_not_claimed,de02d0d61e8771316bf23d69cebe6261dc1bba1b4ed210ee3a18feef9ce2943c,a0e90ab9d3ca948dac50a0516a8e03ba80f669ba5ff103c886e37f28e4080781
gset_breadth-0000076,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G32,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1370.0,0.028368794326241134,40.0,0.028368794326241134,2.836879,false,timing_fields_redacted_not_claimed,8b5c75f5fed0701851f673dda508f0971af5fdf8139f0af0060545a2926b7828,0eedf624fc2e2d9d4b036b2630a5f3880eea25ba532bb2c4a7a431f8d11bf0fa
gset_breadth-0000077,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G32,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1374.0,0.02553191489361702,36.0,0.02553191489361702,2.553191,false,timing_fields_redacted_not_claimed,00d1ed4688d3adde1276a3eb08089aca89fab4fa745996973c8f1748c319338d,877cf5316c75a43b25425959fc083bf7dbe16e469e98fd14362d1bbb0f6eccf9
gset_breadth-0000078,gset_breadth,gset_2k_signed_breadth_tier3,gset_full,G32,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1378.0,0.02269503546099291,32.0,0.02269503546099291,2.269504,false,timing_fields_redacted_not_claimed,a0de973492b92f70ffa2df456b9aa15559c89893d19bc6a2f0c523b2a80628da,ca9b127841cf701fa36fd991845fceeab6bac21c2aa7cef4ed3a9c453e3fe62a
gset_breadth-0000079,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G27,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3170.0,0.05118228075426519,171.0,0.05118228075426519,5.118228,false,timing_fields_redacted_not_claimed,59b43e496603c9dec5aa97f9d0cab8533d6dd6b18f6289392bd9e28cfbe23548,930755f07c8461b351b390cd17b2b57432ed46332f8e163057cd8f4ecb473472
gset_breadth-0000080,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G27,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3154.0,0.05597126608799761,187.0,0.05597126608799761,5.597127,false,timing_fields_redacted_not_claimed,bcb5f05032bf19465bc33e6116ad3dc8c03fb660359d30561355623f758d532a,4ac3d50a87e19f1404e8c50302ce49b65261ea2d0c21d7bb8b833ec7ee0bc19f
gset_breadth-0000081,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G27,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3341,3183.0,0.0472912301706076,158.0,0.0472912301706076,4.729123,false,timing_fields_redacted_not_claimed,f54d929d0226ff8960c42d5fa845ad8570c3ff963187f9194fbeca96cb5fcff2,cd292904e3e677e6babf4a8d38029ef8cb7d88ecbd24cc680266ee08e1effa5e
gset_breadth-0000082,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G28,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3159.0,0.04214675560946028,139.0,0.04214675560946028,4.214676,false,timing_fields_redacted_not_claimed,90052c2e5cb691fd7023b6849f03a020257ef2937def99947a51ce6c9244a56c,6c1b1450918aef4addfb116e863f8f43bc46a482b6e37ebbcb95a5988c02fd57
gset_breadth-0000083,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G28,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3165.0,0.040327471194663435,133.0,0.040327471194663435,4.032747,false,timing_fields_redacted_not_claimed,ad88b57f9cf867661a8bd1841795bd2bd1785560eac1579a2c4e84a6f637cc3f,6ac1f18911cca584aeef35923f65ed57981fc1c749ee0e769de963247947c009
gset_breadth-0000084,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G28,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3298,3135.0,0.04942389326864766,163.0,0.04942389326864766,4.942389,false,timing_fields_redacted_not_claimed,d894754d5d41057147c0cc561ada7ad71e73a662361a8dd524faeb32687a7799,42f7cf742c867feea04db6943b2352b0c25d47eaca5b15ace861d2ec001e296f
gset_breadth-0000085,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G29,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3242.0,0.04787077826725404,163.0,0.04787077826725404,4.787078,false,timing_fields_redacted_not_claimed,fa490a5c449ee19fde8e3e294fc123470ec090712a1f3eb4da1f3b053d5127ba,81b7a7e1ef45f47e4c04b4d9d28ea807cc92a9a48a58e29c88dcd6feb545e21f
gset_breadth-0000086,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G29,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3253.0,0.044640234948604994,152.0,0.044640234948604994,4.464023,false,timing_fields_redacted_not_claimed,50f391d172d39c7ac9591e11c8f50a7ec7485df53a002bee5ab0ccbd7c30cc17,ac5b954af7b5ced6dfb4e3278bc23daade5ca9a63fe84cdfaa702786cc7b1f3d
gset_breadth-0000087,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G29,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3405,3212.0,0.05668135095447871,193.0,0.05668135095447871,5.668135,false,timing_fields_redacted_not_claimed,a96d2a4c6fcc207edc5f148df85473f85660aec76205e99bd01053c16ae1e30c,9a77056f6ad11d5c9b5138a07bd9e8757b48c695ef86e37a13ebf4dd53f9db17
gset_breadth-0000088,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G30,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3295.0,0.03429073856975381,117.0,0.03429073856975381,3.429074,false,timing_fields_redacted_not_claimed,7ded14f7de182d5ec83b4c2d2dc472ff65ad395f99fb1d2c7014891da23ed82c,a70afcfdd8f3d03626a31f40969bdf28785d3fb344dbedac271345a2c6fdd2c1
gset_breadth-0000089,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G30,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3254.0,0.04630715123094959,158.0,0.04630715123094959,4.630715,false,timing_fields_redacted_not_claimed,60735a0918b3ac6f38c80e8b7cb9731e69075a096a8fe8887ee62ffcdcac612a,052d116a3a7cf9fd117ffd2e0f28f611c4a486cc6267fa0608612283d94c5f49
gset_breadth-0000090,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G30,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3412,3265.0,0.043083235638921455,147.0,0.043083235638921455,4.308324,false,timing_fields_redacted_not_claimed,cc47624cb522ba4b7fe4a3b4b516665943607cfed309b5fde3c5263ab537e5de,5a23c72715ff8a25a9083ff22d9d0d7992f1b507dfa9bbd097ed7985254134a2
gset_breadth-0000091,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G31,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3171.0,0.04170444242973708,138.0,0.04170444242973708,4.170444,false,timing_fields_redacted_not_claimed,10af2b28a64dff13dea07b767fa7a37fae8a522b38a22777cc2667a771d63dde,17b25d17a667d09722f4a2fdce2e5e858b761117ade211fd01729f8972cd215e
gset_breadth-0000092,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G31,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3190.0,0.03596252644303415,119.0,0.03596252644303415,3.596253,false,timing_fields_redacted_not_claimed,bab35231250a31f376bbde162f076b1e33dcb6d4269154ac2b529e526aa8c463,b0065e091e79d443a3a0739d26123e8a1269a3a32c2ec6ead9ddff8b21463561
gset_breadth-0000093,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G31,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,3309,3150.0,0.04805077062556664,159.0,0.04805077062556664,4.805077,false,timing_fields_redacted_not_claimed,f1377fb71d1ce930c9135efdcef85e3cad0b7e323b15b9adaacda4dd291136c5,f634fd37f1f374a52468bee5053eb5006f23ed8521b47bf3e520d46c27e14699
gset_breadth-0000094,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G32,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1370.0,0.028368794326241134,40.0,0.028368794326241134,2.836879,false,timing_fields_redacted_not_claimed,9977228b11e635a4193416e27f7c66c6666b91862ddb512dd0e48994019f2d42,b4c9e5be100365f8da04e63a3bc8c6faed28c9a0e2beac2605ea890f688a1603
gset_breadth-0000095,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G32,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1368.0,0.029787234042553193,42.0,0.029787234042553193,2.978723,false,timing_fields_redacted_not_claimed,cdf9aee98e293406a7b121dbed397b952e789480c7bf53686434345ff18f56ab,95ed3ece35824217a4b905fe5cc470eb44120e9506a216185f592b6602e468d0
gset_breadth-0000096,gset_breadth,gset_2k_signed_breadth_tier4,gset_full,G32,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,1410,1374.0,0.02553191489361702,36.0,0.02553191489361702,2.553191,false,timing_fields_redacted_not_claimed,6605eec38da2cfabb942496e659cc9c06e66de6c19a68ea1913fd5d6f75f4323,d5c9cb381ba4d97d36735cec22c0f8a2dc20988f31abd21d46e47793357317c2
gset_breadth-0000097,gset_breadth,gset_breadth2_tier3,gset_full,G2,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11562.0,0.0049913941480206545,58.0,0.0049913941480206545,0.499139,false,timing_fields_redacted_not_claimed,87aeed5a5f4198e21ed4255e44a4bea53ed2b1c529a3d1fd75d7df37a517e575,02cb9e1df28197201835efb39aedadf7eebb37e2356134d4ea47cc86013a868b
gset_breadth-0000098,gset_breadth,gset_breadth2_tier3,gset_full,G2,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11554.0,0.005679862306368331,66.0,0.005679862306368331,0.567986,false,timing_fields_redacted_not_claimed,022e1f00608b72284e3d980ef657b5af418ca71d400f966903bcdab4008f3cf4,5c99899b115ddaa458a33e1347a77931aaf57502d259a776ca1eb3d97fc3c6de
gset_breadth-0000099,gset_breadth,gset_breadth2_tier3,gset_full,G2,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11526.0,0.008089500860585198,94.0,0.008089500860585198,0.808950,false,timing_fields_redacted_not_claimed,f0e0cd44823588fb042c274aaef22c9ada6cd85c7c9855afd2ceaeb2f75090f9,8781bd66679255605f2766f8ea6aea97700ad86ab71373dc77231a9d0597f9e9
gset_breadth-0000100,gset_breadth,gset_breadth2_tier3,gset_full,G3,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11622,11548.0,0.0063672345551540185,74.0,0.0063672345551540185,0.636723,false,timing_fields_redacted_not_claimed,203be57b81e8c0d512466fff128ea2b202a8802d31064a6879fd2e20fd82a14c,7a034f2edad1bd7a21f5519226400c6db672bb823119f68055fad6011cdcaf64
gset_breadth-0000101,gset_breadth,gset_breadth2_tier3,gset_full,G3,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11622,11552.0,0.006023059714334882,70.0,0.006023059714334882,0.602306,false,timing_fields_redacted_not_claimed,23bfbe4f53a6de2d5ad1fac2c2084553fc6682be5e07053d9c6ac84ab270ac06,46d2966b4efff77c1d242f713d910359155cca583cfbae6431f0fe5f337974b7
gset_breadth-0000102,gset_breadth,gset_breadth2_tier3,gset_full,G3,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11622,11581.0,0.0035277921183961454,41.0,0.0035277921183961454,0.352779,false,timing_fields_redacted_not_claimed,0feae6f37225932ddb3e6d3ef9e4ed60dd0cded23e06fc736602e3d04b1cafeb,bf8e13c595638a6e6c3ddb7793031d7d60da30f5d5124689d4883ca4bc7a58fe
gset_breadth-0000103,gset_breadth,gset_breadth2_tier3,gset_full,G4,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11646,11555.0,0.007813841662373347,91.0,0.007813841662373347,0.781384,false,timing_fields_redacted_not_claimed,0df613a519dc09514cbf10b79541ba5421e6ba6682574051f1c38603a84d4634,42b853b4627c5422b16d8db71cf901eaeb4cf265b702e19c558e061f3471755f
gset_breadth-0000104,gset_breadth,gset_breadth2_tier3,gset_full,G4,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11646,11574.0,0.0061823802163833074,72.0,0.0061823802163833074,0.618238,false,timing_fields_redacted_not_claimed,fceed64a90054b4bb71519dc0a934fb204d52b667d13ef1fbbac5b2544e2ef80,2b89d7b90afa34bf3f20d03fff253f0eaf262c676ae6c748c9f06388cd05dd6b
gset_breadth-0000105,gset_breadth,gset_breadth2_tier3,gset_full,G4,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11646,11562.0,0.0072127769191138585,84.0,0.0072127769191138585,0.721278,false,timing_fields_redacted_not_claimed,7c2b3057845bb0c36616f2116b34744a072a0d13d32c26b2c9475c0d83aef192,f4b13bcafe25810a6709047b0618dfe3bf0d96b838bd510ecb9b1f7928f7c4af
gset_breadth-0000106,gset_breadth,gset_breadth2_tier3,gset_full,G5,T3_RTX4060_TI,remote RTX 4060 Ti,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11631,11585.0,0.003954947983836299,46.0,0.003954947983836299,0.395495,false,timing_fields_redacted_not_claimed,050aaca5c545e2889342df4fac837d4b92fd376fbcacc8f92e9b64fe517ff3dd,935516f975ac74cc87dcd78f86d77b83a58bd882e0f6060b329eff0806d36f7a
gset_breadth-0000107,gset_breadth,gset_breadth2_tier3,gset_full,G5,T3_RTX4060_TI,remote RTX 4060 Ti,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11631,11527.0,0.008941621528673373,104.0,0.008941621528673373,0.894162,false,timing_fields_redacted_not_claimed,5f8577b09857b9da8a986c58d3b5fdfa7e19ba9f7475f0199c6db26cc2768472,12925840418f48b823ccd863c2e21c1bae340826ac523951fcc739807463026a
gset_breadth-0000108,gset_breadth,gset_breadth2_tier3,gset_full,G5,T3_RTX4060_TI,remote RTX 4060 Ti,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11631,11592.0,0.0033531080732525148,39.0,0.0033531080732525148,0.335311,false,timing_fields_redacted_not_claimed,9357e3fa2857fc7a08252fd49f2c18dffeb845f8d5829829a8fa23df22602dcd,fbad29d0e3793f3785df7396448a1705077a27490e24be90174bffbdd32c1368
gset_breadth-0000109,gset_breadth,gset_breadth2_tier4,gset_full,G2,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11571.0,0.004216867469879518,49.0,0.004216867469879518,0.421687,false,timing_fields_redacted_not_claimed,ac39c101cbd5dc5a9e9f2971554d432854bd1f1477b925c6aefcb5a80681eb53,437245488d885049572653751adf7b6100d9e28021359880543db46c4e2b3934
gset_breadth-0000110,gset_breadth,gset_breadth2_tier4,gset_full,G2,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11524.0,0.008261617900172116,96.0,0.008261617900172116,0.826162,false,timing_fields_redacted_not_claimed,33eb2346270ef7762cca6d3996bcd09cc43e84d507ecc83df0f7e5621f820af9,901d974daf411019af35983edff902cae8b48aa1a7defcd528a58c11792a5bc0
gset_breadth-0000111,gset_breadth,gset_breadth2_tier4,gset_full,G2,T4_RTX5090,remote RTX 5090,2,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11620,11532.0,0.007573149741824441,88.0,0.007573149741824441,0.757315,false,timing_fields_redacted_not_claimed,93cc5dcb3940ca6565a59e0ec81b40fee9e9e043537f829cfaacb295c40ca229,fb5806fe29829fbb3fbfae0475bb9a605be1036cf8bc5a5d631813d9c8af4cc3
gset_breadth-0000112,gset_breadth,gset_breadth2_tier4,gset_full,G3,T4_RTX5090,remote RTX 5090,0,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11622,11559.0,0.0054207537429013936,63.0,0.0054207537429013936,0.542075,false,timing_fields_redacted_not_claimed,527ff565dbe7a3421d79351232afb8231116bc094a5e4e145f22fb792939a257,37a1f398b1e825ddc4e453c0f46c9ab8bdb3eafd30896546ba0ff1b219d8d788
gset_breadth-0000113,gset_breadth,gset_breadth2_tier4,gset_full,G3,T4_RTX5090,remote RTX 5090,1,completed,passed,fits,benlic_hao_bls_maxcut_2013,best_known_heuristic,11622,11561.0,0.005248666322491826,61.0,0.005248666322491826,0.524867,false,timing_fields_redacted_not_claimed,5a4abdf45da05ba2758d0068a1b7c1077f655852c7be640f1cfffe087c90720a,c23526df91236849a318411cad2f379c3465a009d599a00bacd54610c71e77f7
